PrimaryDI,publicDeviceRecordKey,publicVersionStatus,deviceRecordStatus,publicVersionNumber,publicVersionDate,devicePublishDate,deviceCommDistributionEndDate,deviceCommDistributionStatus,brandName,versionModelNumber,catalogNumber,dunsNumber,companyName,deviceCount,deviceDescription,DMExempt,premarketExempt,deviceHCTP,deviceKit,deviceCombinationProduct,singleUse,lotBatch,serialNumber,manufacturingDate,expirationDate,donationIdNumber,labeledContainsNRL,labeledNoNRL,MRISafetyStatus,rx,otc,deviceSterile,sterilizationPriorToUse
842188114274,e3a1925a-3a77-4c6a-8981-3ce2a739a752,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,Cortical Screws 2.3mm,CBS2.3-20,CBS2.3-20,138041277,"TRIMED, INCORPORATED",1,"Cortical Screw 2.3, 20mm",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114267,50b90a0b-2d39-41eb-9e97-ba316c7cfbd2,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,Cortical Screws 2.3mm,CBS2.3-18,CBS2.3-18,138041277,"TRIMED, INCORPORATED",1,"Cortical Screw 2.3, 18mm",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114250,01467519-c494-4e0b-91fb-75f91f7dbccf,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,Cortical Screws 2.3mm,CBS2.3-16,CBS2.3-16,138041277,"TRIMED, INCORPORATED",1,"Cortical Screw 2.3, 16mm",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114243,f8e29ffa-1e23-486d-8884-71cea296a260,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,Cortical Screws 2.3mm,CBS2.3-14,CBS2.3-14,138041277,"TRIMED, INCORPORATED",1,"Cortical Screw 2.3, 14mm",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114236,11d1f5d1-33f0-40b0-8d26-7ac4eb712790,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,Cortical Screws 2.3mm,CBS2.3-12,CBS2.3-12,138041277,"TRIMED, INCORPORATED",1,"Cortical Screw 2.3, 12mm",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114229,d3b71014-a1e9-4b19-bb57-2cc4810b2559,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,Cortical Screws 2.3mm,CBS2.3-10,CBS2.3-10,138041277,"TRIMED, INCORPORATED",1,"Cortical Screw 2.3, 10mm",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114212,8f41d74c-90a5-453f-ab59-98a42a4e8d48,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Fixed Angle Plates,VPPR-5-4,VPPR-5-4,138041277,"TRIMED, INCORPORATED",1,"Volar Fixed Angle Plate, Rt, 5-Hole, 4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114205,6caeac73-3767-4b8a-8eaf-1bfddfa87815,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Fixed Angle Plates,VPPR-3-4,VPPR-3-4,138041277,"TRIMED, INCORPORATED",1,"Volar Fixed Angle Plate, Rt, 3-Hole, 4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114199,5da500fc-7cac-4511-9bce-e91d22c11a5e,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Fixed Angle Plates,VPPL-5-4,VPPL-5-4,138041277,"TRIMED, INCORPORATED",1,"Volar Fixed Angle Plate, Lt, 5-Hole, 4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114182,30c12c00-e7fd-43e8-bcbb-31d092ba1a61,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Fixed Angle Plates,VPPL-3-4,VPPL-3-4,138041277,"TRIMED, INCORPORATED",1,"Volar Fixed Angle Plate, Lt, 3-Hole, 4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114175,f4e42b36-95af-4ecf-8051-0d77346d8da1,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPR-5-4 (O),VLBPR-5-4 (O),138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Rt,5-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114168,4e8f5888-4b72-4721-9a89-1b39f315ce9c,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPR-3-4 (O),VLBPR-3-4 (O),138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Rt,3-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114151,53132d19-98ed-470e-abc9-3e6f71b22706,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPL-5-4 (O),VLBPL-5-4 (O),138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Lt,5-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114144,bb37ad8b-284a-453d-9484-b72d7c297418,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPL-3-4 (O),VLBPL-3-4 (O),138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Lt,3-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114137,97e7ae24-1471-4965-9b24-44f036b217ba,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPR-15-4,VLBPR-15-4,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Rt,15-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114120,d10c7733-ac46-4b91-b29e-c1d336c0acdb,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPR-10-4,VLBPR-10-4,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Rt,10-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114113,dd0da904-2ab5-410c-8d68-caa812449a01,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPR-7-4,VLBPR-7-4,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Rt,7-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114106,c6c23ba4-e9de-4f4f-9036-59a8d08a1f4c,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPR-5-5 (C),VLBPR-5-5 (C),138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Rt,5-Hole,5-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114090,e8eac634-8fa5-4a5a-a1c3-9174c58bd9d0,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPR-5-4,VLBPR-5-4,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Rt 5-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114083,d6a2d0ce-1643-4d8c-bb82-7de0f7f16a88,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPR-4-6,VLBPR-4-6,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Rt,4-Hole,6-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114076,32b3530a-38a4-4747-824e-be8691a5ecee,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPR-3-4,VLBPR-3-4,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Rt,3-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114069,946da249-aa6f-4907-b3d8-8b34f737fa32,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPL-15-4,VLBPL-15-4,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Lt,15-hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114052,a23d72a8-5dbf-4d3e-9f64-df5717951935,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPL-10-4,VLBPL-10-4,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Lt,10-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114045,f41a94ea-c2cb-45c1-bbfc-59741f95e606,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPL-7-4,VLBPL-7-4,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Lt,7-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114038,b9fdd2f7-a1ad-4d27-8f8c-a4b16783c284,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPL-5-5 (C),VLBPL-5-5 (C),138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Lt,5-Hole,5-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114021,3d778869-0321-46ce-a243-fe686b472102,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPL-5-4,VLBPL-5-4,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Lt,5-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114014,b9ac4659-4c6b-47a0-9fd0-78aa35249393,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPL-4-6,VLBPL-4-6,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Lt,4-Hole,6-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188114007,c183eb76-8589-4174-943e-83f2e308a73f,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Volar Bearing Plates,VLBPL-3-4,VLBPL-3-4,138041277,"TRIMED, INCORPORATED",1,"VolarBearingPlate,Lt,3-Hole,4-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113994,97a04100-4909-4b75-b4d3-e0d49fdaf18f,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Hook Plates,HOOKR-8,HOOKR-8,138041277,"TRIMED, INCORPORATED",1,"Hook Plate, Rt, 8-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113987,010f6896-7fc4-4af0-b09c-ce03f3586580,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Hook Plates,HOOKR-6,HOOKR-6,138041277,"TRIMED, INCORPORATED",1,"Hook Plate, Rt, 6-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113970,2ac3b9a9-51d3-41e9-8f1e-fd7c0a146247,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Hook Plates,HOOKR-4,HOOKR-4,138041277,"TRIMED, INCORPORATED",1,"Hook Plate, Rt, 4-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113963,69885b25-fe64-4d27-83d0-5005bcbf74b5,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Hook Plates,HOOKL-8,HOOKL-8,138041277,"TRIMED, INCORPORATED",1,"Hook Plate, Lt, 8-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113956,d6a44709-5305-4fa7-bb29-68ee5e6ffe72,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Hook Plates,HOOKL-6,HOOKL-6,138041277,"TRIMED, INCORPORATED",1,"Hook Plate, Lt, 6-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113949,c84d9f0e-45af-4dc5-829c-8bc8e5070237,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Hook Plates,HOOKL-4,HOOKL-4,138041277,"TRIMED, INCORPORATED",1,"Hook Plate, Lt, 4-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113932,df845f80-9a4f-4627-903d-88a3d3bc26b6,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPS-DISR-14,CPS-DISR-14,138041277,"TRIMED, INCORPORATED",1,"Superior Distal, Rt, 14-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113925,fb77ae84-64af-428e-ba4c-8e22d0390f2d,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPS-MIDR-10,CPS-MIDR-10,138041277,"TRIMED, INCORPORATED",1,"Superior Midshaft, Rt, 10-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113918,df521318-49fd-4a05-94b9-47eba53aab99,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPS-MIDR-8L,CPS-MIDR-8L,138041277,"TRIMED, INCORPORATED",1,"Superior Midshaft, Rt, 8-Hole, Large",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113901,c812bcb8-3741-4947-93ac-5cb8bd2f8775,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPS-MIDR-8N,CPS-MIDR-8N,138041277,"TRIMED, INCORPORATED",1,"Superior Midshaft, Rt, 8-Hole, Straight",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113895,57c33d17-d367-45f9-a54b-926b8d517112,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPS-MIDR-8S,CPS-MIDR-8S,138041277,"TRIMED, INCORPORATED",1,"Superior Midshaft, Rt, 8-Hole, Small",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113888,3af81c08-7f2a-4ed5-ac17-bd6e9e309a70,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPS-DISL-14,CPS-DISL-14,138041277,"TRIMED, INCORPORATED",1,"Superior Distal, Lt, 14-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113871,68d4dfef-3128-4358-926e-1848076fbc05,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPS-MIDL-10,CPS-MIDL-10,138041277,"TRIMED, INCORPORATED",1,"Superior Midshaft, Lt, 10-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113864,170104b4-52da-4249-a011-205f44880835,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPS-MIDL-8L,CPS-MIDL-8L,138041277,"TRIMED, INCORPORATED",1,"Superior Midshaft, Lt, 8-Hole, Large",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113857,1ca71405-4f3a-4e37-9ebb-dc63090599a6,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPS-MIDL-8N,CPS-MIDL-8N,138041277,"TRIMED, INCORPORATED",1,"Superior Midshaft, Lt, 8-Hole, Straight",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113840,a794d5a8-094d-4579-beba-e0d29cb0d143,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPS-MIDL-8S,CPS-MIDL-8S,138041277,"TRIMED, INCORPORATED",1,"Superior Midshaft, Lt, 8-Hole, Small",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113833,7b89a542-f60c-4806-9ece-c975d109a4bd,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPA-MID-10,CPA-MID-10,138041277,"TRIMED, INCORPORATED",1,"Anterior Midshaft, 10-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113826,f2effb62-7352-4efd-b884-5bf70f1450ce,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPA-MDL-8,CPA-MDL-8,138041277,"TRIMED, INCORPORATED",1,"Anterior Medial, 8-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113819,8d70583a-c86f-4331-adde-b55dbd35b090,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,S.A. - Clavicle Plates,CPA-LAT-7,CPA-LAT-7,138041277,"TRIMED, INCORPORATED",1,"Anterior Lateral, 7-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113802,7c9cb33f-ba16-455c-83c8-1d82939e7df8,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,CLASSIC Radial Column Pin Plate,RPG-11,RPG-11,138041277,"TRIMED, INCORPORATED",1,"Radial Peg Plate, 11-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113796,52ddb053-fd64-4db8-8f25-403e4d06ef07,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,CLASSIC Radial Column Pin Plate,RPG-7,RPG-7,138041277,"TRIMED, INCORPORATED",1,"Radial Peg Plate, 7-Peg",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113789,68e27e04-dea5-4fb0-9b7d-73e54b0432e0,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,CLASSIC Radial Column Pin Plate,RPP7,RPP7,138041277,"TRIMED, INCORPORATED",1,"Radial Pin Plate, 7-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113772,79fe24a6-8452-4678-8573-ab2cc0878fdb,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,CLASSIC Radial Column Pin Plate,RPP5,RPP5,138041277,"TRIMED, INCORPORATED",1,"Radial Pin Plate, 5-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113765,d420b3b5-0d48-4f3f-b1ec-0b956f5865eb,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,CLASSIC Radial Column Pin Plate,RPP3,RPP3,138041277,"TRIMED, INCORPORATED",1,"Radial Pin Plate, 3-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113758,5bf9d3ab-91b0-4daa-bc88-de5f071bfe98,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,CLASSIC Dorsal/Ulnar Pin Plates,UPP7,UPP7,138041277,"TRIMED, INCORPORATED",1,"Ulnar Pin Plate, 7-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113741,de2d92b7-9d59-4e3c-b233-0e4f7a7be389,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,CLASSIC Dorsal/Ulnar Pin Plates,UPP5,UPP5,138041277,"TRIMED, INCORPORATED",1,"Ulnar Pin Plate, 5-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113734,d9294b39-4618-4bed-97fb-8ad4b7d24310,Update,Published,3,2018-07-06,2016-09-07,,In Commercial Distribution,CLASSIC Dorsal/Ulnar Pin Plates,UPP3,UPP3,138041277,"TRIMED, INCORPORATED",1,"Ulnar Pin Plate, 3-Hole",,,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,True,,,True
842188113727,7f84bc6e-86fd-43b0-9631-bc3b66c9a77d,Update,Published,2,2018-03-29,2016-09-07,,In Commercial Distribution,Tools - WFS,WCC,WCC,138041277,"TRIMED, INCORPORATED",1,Wolfe Compression Tool,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113710,208c6b7f-fb36-4c7d-8eb9-49883ff8c04c,Update,Published,2,2018-03-29,2016-09-07,,In Commercial Distribution,Tools - WFS,COMPC-1.6/1.6,COMPC-1.6/1.6,138041277,"TRIMED, INCORPORATED",1,Wolfe Compression Tool,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113703,5c2d2619-ce19-4824-b140-0a772f066c5f,Update,Published,2,2018-03-29,2016-09-07,,In Commercial Distribution,Tools - WFS,WIRCUTR,WIRCUTR,138041277,"TRIMED, INCORPORATED",1,"Wire Cutter,  1.1mm",True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113697,ae103c4d-89f6-489c-8b66-65a6a5817373,Update,Published,2,2018-03-29,2016-09-07,,In Commercial Distribution,Tools - WFS,CUTRWIR-1.1,CUTRWIR-1.1,138041277,"TRIMED, INCORPORATED",1,"Wire Cutter,  1.1mm",True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113680,5ca6701c-665e-4723-a7fb-106ce18dc7ae,Update,Published,2,2018-03-29,2016-09-07,,In Commercial Distribution,Tools - WFS,WIRBNDR,WIRBNDR,138041277,"TRIMED, INCORPORATED",1,"Wire Bender, 1.1mm",True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113673,b6e096b8-92d2-461e-8580-ac94349330fd,Update,Published,2,2018-03-29,2016-09-07,,In Commercial Distribution,Tools - WFS,BNDWIR-1.1,BNDWIR-1.1,138041277,"TRIMED, INCORPORATED",1,"Wire Bender, 1.1mm",True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113666,8b4a8797-d0ef-4f17-b7d6-eb22da9c35aa,Update,Published,5,2019-04-23,2016-09-07,,In Commercial Distribution,Tools - WFS,WHD-IMPACTR,WHD-IMPACTR,138041277,"TRIMED, INCORPORATED",1,Wrist Hook Dorsal Impactor,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113659,bf00e6ef-85e3-48c1-bed9-63f6363d3179,Update,Published,5,2019-04-23,2016-09-07,,In Commercial Distribution,Tools - WFS,IMPCT-WHD,IMPCT-WHD,138041277,"TRIMED, INCORPORATED",1,Wrist Hook Dorsal Impactor,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113642,632c9df1-752a-43c4-8933-2204e8016493,Update,Published,5,2019-04-23,2016-09-07,,In Commercial Distribution,Tools - WFS,WHV-IMPACTR,WHV-IMPACTR,138041277,"TRIMED, INCORPORATED",1,Wrist Hook Volar Impactor,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113635,2890018f-f5fd-40be-98e9-503f9752775a,Update,Published,5,2019-04-23,2016-09-07,,In Commercial Distribution,Tools - WFS,IMPCT-WHV,IMPCT-WHV,138041277,"TRIMED, INCORPORATED",1,Wrist Hook Volar Impactor,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113628,fb1cd6b6-1d7c-434b-a88a-712bfcf12089,Update,Published,4,2020-04-06,2016-09-07,,In Commercial Distribution,Tools - WFS,WHV-GUIDE,WHV-GUIDE,138041277,"TRIMED, INCORPORATED",1,Wrist Hook Volar Guide,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113611,7292119e-d4bd-49e3-bfd8-45fe7e1711b2,Update,Published,4,2020-04-06,2016-09-07,,In Commercial Distribution,Tools - WFS,GDWHV-1.8,GDWHV-1.8,138041277,"TRIMED, INCORPORATED",1,Wrist Hook Volar Guide,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113604,64f98417-8744-4ddc-86b6-41893b1b1cef,Update,Published,4,2020-04-06,2016-09-07,,In Commercial Distribution,Tools - WFS,WHD-GUIDE,WHD-GUIDE,138041277,"TRIMED, INCORPORATED",1,Wrist Hook Dorsal Guide,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113598,aba9ecf9-0589-4e1f-9613-62afe40fd3fd,Update,Published,4,2020-04-06,2016-09-07,,In Commercial Distribution,Tools - WFS,GDWHD-1.8,GDWHD-1.8,138041277,"TRIMED, INCORPORATED",1,Wrist Hook Dorsal Guide,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113581,04cad276-8a6d-4851-a41d-dd0245a4f8d3,Update,Published,7,2021-07-08,2016-09-07,,In Commercial Distribution,Tools - WFS,WFS-WHP,WFS-WHP,138041277,"TRIMED, INCORPORATED",1,Wrist Hook Plate Caddy,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113574,8a1d1d97-2b88-4fec-93cc-d3b9eb102400,Update,Published,7,2021-07-08,2016-09-07,,In Commercial Distribution,Tools - WFS,WFS-SCRWODD,WFS-SCRWODD,138041277,"TRIMED, INCORPORATED",1,WFS Odd Screw Caddy Insert,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113567,0786b4b7-8776-4215-8820-478351928e79,Update,Published,7,2021-07-08,2016-09-07,,In Commercial Distribution,Tools - WFS,WFS-SCRWLCK,WFS-SCRWLCK,138041277,"TRIMED, INCORPORATED",1,WFS Locking Screw Caddy Insert,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113550,3cc30c31-32a2-49fc-b655-dbe834206bee,Update,Published,7,2021-07-08,2016-09-07,,In Commercial Distribution,Tools - WFS,WFS-SCREW,WFS-SCREW,138041277,"TRIMED, INCORPORATED",1,WFS Screw/ Peg Caddy,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113543,3b364393-4839-4ca9-8f19-85dc60e9d41e,Update,Published,7,2021-07-08,2016-09-07,,In Commercial Distribution,Tools - WFS,WFS-PLATE,WFS-PLATE,138041277,"TRIMED, INCORPORATED",1,WFS Volar Plate Caddy,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113536,8ef19756-19c9-418f-b092-26a24510007b,Update,Published,7,2021-07-08,2016-09-07,,In Commercial Distribution,Tools - WFS,WFS-FRAG,WFS-FRAG,138041277,"TRIMED, INCORPORATED",1,WFS Fragment Specific Caddy,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113529,f8aeb9c8-5b37-4446-8128-84503a284ce4,Update,Published,7,2021-07-08,2016-09-07,,In Commercial Distribution,Tools - WFS,WFS-TRAY,WFS-TRAY,138041277,"TRIMED, INCORPORATED",1,Wrist Fixation System Tray,True,True,,,,,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
842188113512,7beed2c4-c903-44fe-85df-d8c44a8620bf,Update,Published,4,2020-04-27,2016-09-07,,In Commercial Distribution,Tools - WFS,WEDGE-6,WEDGE-6,138041277,"TRIMED, INCORPORATED",1,"Volar Plate Wedge, 6.0mm",True,True,,,,True,True,,,,,,,Labeling does not contain MRI Safety Information,,,,True
